district_name,N,P,K,temperature,ph,rainfall,label,yield,NPK_total,recommended_crop,expected_yield,log_yield,log_expected_yield
11,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,50.0,172.04000000000002,POTATO,14.835,3.9318256327243257,2.7622226799906033
11,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.83,172.04000000000002,POTATO,14.835,0.6043159668533296,2.7622226799906033
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.24,172.04000000000002,BAJRA,0.76,0.2151113796169455,0.5653138090500605
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,23.08,172.04000000000002,POTATO,23.08,3.1813816204406202,3.1813816204406202
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.89,172.04000000000002,POTATO,39.78,0.636576829071551,3.708191765146309
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.56,172.04000000000002,POTATO,0.92,0.44468582126144574,0.6523251860396903
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,45.87,172.04000000000002,POTATO,29.925,3.847377811934615,3.4315649182785517
2,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,66.67,172.04000000000002,POTATO,33.33,4.2146429502441345,3.5360196074696004
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,92.93,172.04000000000002,POTATO,39.78,4.542549824006424,3.708191765146309
34,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,60.0,172.04000000000002,POTATO,11.73,4.110873864173311,2.543961412569315
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.69,172.04000000000002,POTATO,54.41,0.5247285289349821,4.014760082879258
25,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,65.21,172.04000000000002,PIGEONPEAS,0.855,4.192831508936755,0.6178846960593984
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,65.71,172.04000000000002,POTATO,29.925,4.200354866721424,3.4315649182785517
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.6,172.04000000000002,POTATO,23.08,0.4700036292457355,3.1813816204406202
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.62,172.04000000000002,POTATO,36.61,0.4824261492442927,3.627269972482245
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,83.48,172.04000000000002,POTATO,39.78,4.436514819957951,3.708191765146309
31,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.38,172.04000000000002,BANANA,0.54,0.32208349916911333,0.43178241642553783
15,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.38,172.04000000000002,POTATO,0.71,0.32208349916911333,0.5364933705145685
2,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.67,172.04000000000002,POTATO,33.33,0.5128236264286637,3.5360196074696004
3,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.95,172.04000000000002,POTATO,69.78,0.6678293725756554,4.259576474917317
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,83.7,172.04000000000002,POTATO,0.92,4.439115601658009,0.6523251860396903
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.4,172.04000000000002,POTATO,39.78,0.33647223662121295,3.708191765146309
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,44.0,172.04000000000002,POTATO,0.865,3.8066624897703196,0.6232610530957788
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,70.27,172.04000000000002,POTATO,56.19,4.266475481513779,4.046379057927225
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.76,172.04000000000002,POTATO,36.61,0.5653138090500605,3.627269972482245
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,55.56,172.04000000000002,POTATO,23.08,4.0353020215883175,3.1813816204406202
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,64.33,172.04000000000002,POTATO,0.92,4.179451348852659,0.6523251860396903
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,102.09,172.04000000000002,POTATO,46.56,4.635602393108293,3.861992071822581
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,64.62,172.04000000000002,POTATO,56.19,4.183880527532955,4.046379057927225
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.3,172.04000000000002,POTATO,6.525,0.26236426446749106,2.0182308106349396
29,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.78,172.04000000000002,ONION,42.620000000000005,0.5766133643039938,3.7755157607734833
11,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,33.33,172.04000000000002,POTATO,14.835,3.5360196074696004,2.7622226799906033
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,72.39,172.04000000000002,POTATO,39.78,4.295787686556971,3.708191765146309
25,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.87,172.04000000000002,PIGEONPEAS,0.855,0.6259384308664953,0.6178846960593984
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.03,172.04000000000002,POTATO,39.78,0.708035793053696,3.708191765146309
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.55,172.04000000000002,BAJRA,0.76,0.4382549309311553,0.5653138090500605
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.5,172.04000000000002,POTATO,6.525,0.4054651081081644,2.0182308106349396
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.54,172.04000000000002,POTATO,29.925,0.43178241642553783,3.4315649182785517
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.54,172.04000000000002,POTATO,6.525,0.43178241642553783,2.0182308106349396
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,82.64,172.04000000000002,POTATO,46.56,4.426521874560433,3.861992071822581
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,44.79,172.04000000000002,POTATO,56.19,3.824065726669004,4.046379057927225
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.82,172.04000000000002,POTATO,46.56,0.598836501088704,3.861992071822581
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,42.7,172.04000000000002,POTATO,0.865,3.7773481021015445,0.6232610530957788
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.09,172.04000000000002,POTATO,46.56,0.7371640659767197,3.861992071822581
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,110.53,172.04000000000002,POTATO,29.925,4.714293613006445,3.4315649182785517
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,55.51,172.04000000000002,POTATO,0.92,4.034417613641752,0.6523251860396903
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.53,172.04000000000002,POTATO,0.865,0.4252677354043441,0.6232610530957788
29,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,52.22,172.04000000000002,ONION,42.620000000000005,3.9744342655495433,3.7755157607734833
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.92,172.04000000000002,POTATO,0.92,0.6523251860396903,0.6523251860396903
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,91.62,172.04000000000002,POTATO,39.78,4.528505101052606,3.708191765146309
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,42.18,172.04000000000002,POTATO,48.965,3.7653774250866614,3.9113227603137526
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.73,172.04000000000002,POTATO,56.19,0.5481214085096876,4.046379057927225
3,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,111.35,172.04000000000002,POTATO,69.78,4.721618998631338,4.259576474917317
2,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,55.56,172.04000000000002,POTATO,33.33,4.0353020215883175,3.5360196074696004
34,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.56,172.04000000000002,POTATO,11.73,0.44468582126144574,2.543961412569315
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,103.03,172.04000000000002,POTATO,54.41,4.644679319082804,4.014760082879258
31,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.41,172.04000000000002,BANANA,0.54,0.3435897043900769,0.43178241642553783
29,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.93,172.04000000000002,ONION,42.620000000000005,0.6575200029167942,3.7755157607734833
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,59.63,172.04000000000002,POTATO,48.965,4.1047898200836395,3.9113227603137526
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,71.96,172.04000000000002,POTATO,46.56,4.289911345766076,3.861992071822581
15,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.55,172.04000000000002,POTATO,0.71,0.4382549309311553,0.5364933705145685
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.68,172.04000000000002,POTATO,56.19,0.5187937934151676,4.046379057927225
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.41,172.04000000000002,POTATO,46.56,0.8796267475025636,3.861992071822581
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,79.82,172.04000000000002,POTATO,0.92,4.392224459650327,0.6523251860396903
15,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,55.0,172.04000000000002,POTATO,0.71,4.02535169073515,0.5364933705145685
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,67.8,172.04000000000002,POTATO,6.525,4.231203744939298,2.0182308106349396
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,77.95,172.04000000000002,POTATO,54.41,4.3688147407016515,4.014760082879258
15,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,51.16,172.04000000000002,POTATO,0.71,3.9543159176183975,0.5364933705145685
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,71.87,172.04000000000002,POTATO,0.92,4.288677031682191,0.6523251860396903
2,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.57,172.04000000000002,POTATO,33.33,0.4510756193602167,3.5360196074696004
34,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.6,172.04000000000002,POTATO,11.73,0.4700036292457355,2.543961412569315
12,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,117.51,172.04000000000002,POTATO,104.245,4.774997345200357,4.656290965495805
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.42,172.04000000000002,BAJRA,0.76,0.35065687161316933,0.5653138090500605
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.97,172.04000000000002,POTATO,54.41,0.6780335427498971,4.014760082879258
15,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,47.47,172.04000000000002,POTATO,0.71,3.8809450498572846,0.5364933705145685
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,43.24,172.04000000000002,POTATO,0.865,3.7896293572140793,0.6232610530957788
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.48,172.04000000000002,BAJRA,0.76,0.3920420877760237,0.5653138090500605
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,52.39,172.04000000000002,POTATO,39.78,3.9776234625120948,3.708191765146309
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,72.58,172.04000000000002,POTATO,56.19,4.2983732496766285,4.046379057927225
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,107.16,172.04000000000002,POTATO,54.41,4.683611612294654,4.014760082879258
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,84.69,172.04000000000002,POTATO,56.19,4.450736132681027,4.046379057927225
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.45,172.04000000000002,POTATO,6.525,0.37156355643248307,2.0182308106349396
12,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,102.42,172.04000000000002,POTATO,104.245,4.638798366968075,4.656290965495805
31,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.39,172.04000000000002,BANANA,0.54,0.3293037471426004,0.43178241642553783
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.42,172.04000000000002,POTATO,6.525,0.35065687161316933,2.0182308106349396
15,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.35,172.04000000000002,POTATO,0.71,0.30010459245033805,0.5364933705145685
2,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.56,172.04000000000002,POTATO,33.33,0.44468582126144574,3.5360196074696004
19,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,71.43,172.04000000000002,POTATO,20.335,4.282620578207235,3.0603489166399633
19,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,50.0,172.04000000000002,POTATO,20.335,3.9318256327243257,3.0603489166399633
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,100.5,172.04000000000002,POTATO,48.965,4.620058798481842,3.9113227603137526
12,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,115.9,172.04000000000002,POTATO,104.245,4.761318868478023,4.656290965495805
12,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,106.07,172.04000000000002,POTATO,104.245,4.673482826170178,4.656290965495805
11,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.33,172.04000000000002,POTATO,14.835,0.2851789422336624,2.7622226799906033
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.62,172.04000000000002,POTATO,0.92,0.4824261492442927,0.6523251860396903
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,54.97,172.04000000000002,BAJRA,0.76,4.024815832903268,0.5653138090500605
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.63,172.04000000000002,POTATO,46.56,0.48858001481867097,3.861992071822581
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,92.59,172.04000000000002,POTATO,56.19,4.538923540169165,4.046379057927225
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.82,172.04000000000002,POTATO,54.41,0.598836501088704,4.014760082879258
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.06,172.04000000000002,POTATO,39.78,0.7227059828014898,3.708191765146309
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,52.17,172.04000000000002,POTATO,23.08,3.973494327516247,3.1813816204406202
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.51,172.04000000000002,POTATO,0.865,0.412109650826833,0.6232610530957788
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,88.76,172.04000000000002,POTATO,39.78,4.497139441774387,3.708191765146309
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,53.33,172.04000000000002,POTATO,29.925,3.9950765605634317,3.4315649182785517
3,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.79,172.04000000000002,POTATO,69.78,0.5822156198526637,4.259576474917317
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.05,172.04000000000002,POTATO,54.41,0.7178397931503169,4.014760082879258
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,14.8,172.04000000000002,BAJRA,0.76,2.760009940032921,0.5653138090500605
2,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,41.18,172.04000000000002,POTATO,33.33,3.7419461750506287,3.5360196074696004
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,74.29,172.04000000000002,POTATO,29.925,4.321347323862031,3.4315649182785517
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.52,172.04000000000002,BAJRA,0.76,0.41871033485818504,0.5653138090500605
25,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.76,172.04000000000002,PIGEONPEAS,0.855,0.5653138090500605,0.6178846960593984
25,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,69.81,172.04000000000002,PIGEONPEAS,0.855,4.260000233663683,0.6178846960593984
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,45.45,172.04000000000002,POTATO,6.525,3.8383764652598478,2.0182308106349396
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.56,172.04000000000002,POTATO,23.08,0.44468582126144574,3.1813816204406202
34,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,62.5,172.04000000000002,POTATO,11.73,4.151039905898646,2.543961412569315
19,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,40.0,172.04000000000002,POTATO,20.335,3.713572066704308,3.0603489166399633
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.33,172.04000000000002,POTATO,39.78,0.8458682675776092,3.708191765146309
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,128.76,172.04000000000002,POTATO,54.41,4.865686590367103,4.014760082879258
3,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,83.71,172.04000000000002,POTATO,69.78,4.4392336584434595,4.259576474917317
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,37.18,172.04000000000002,POTATO,29.925,3.6423118182976015,3.4315649182785517
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,50.0,172.04000000000002,POTATO,0.865,3.9318256327243257,0.6232610530957788
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.75,172.04000000000002,POTATO,36.61,0.5596157879354227,3.627269972482245
12,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,122.11,172.04000000000002,POTATO,104.245,4.813078264659524,4.656290965495805
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,56.19,172.04000000000002,POTATO,56.19,4.046379057927225,4.046379057927225
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.64,172.04000000000002,POTATO,29.925,0.49469624183610705,3.4315649182785517
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,93.09,172.04000000000002,POTATO,54.41,4.544251771018675,4.014760082879258
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,103.41,172.04000000000002,POTATO,39.78,4.648325456302019,3.708191765146309
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,60.51,172.04000000000002,POTATO,48.965,4.119199763220277,3.9113227603137526
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,30.23,172.04000000000002,POTATO,6.525,3.441379171294987,2.0182308106349396
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.61,172.04000000000002,POTATO,48.965,0.4762341789963716,3.9113227603137526
11,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.0,172.04000000000002,POTATO,14.835,0.6931471805599453,2.7622226799906033
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,34.69,172.04000000000002,POTATO,48.965,3.574870537502069,3.9113227603137526
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.34,172.04000000000002,BAJRA,0.76,0.29266961396282004,0.5653138090500605
31,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,38.14,172.04000000000002,BANANA,0.54,3.66714496196793,0.43178241642553783
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,75.33,172.04000000000002,POTATO,36.61,4.335066045810379,3.627269972482245
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.44,172.04000000000002,POTATO,46.56,0.8919980393051105,3.861992071822581
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.72,172.04000000000002,POTATO,0.92,0.5423242908253617,0.6523251860396903
15,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.56,172.04000000000002,POTATO,0.71,0.44468582126144574,0.5364933705145685
25,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.65,172.04000000000002,PIGEONPEAS,0.855,0.5007752879124893,0.6178846960593984
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.53,172.04000000000002,BAJRA,0.76,0.4252677354043441,0.5653138090500605
34,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.44,172.04000000000002,POTATO,11.73,0.36464311358790924,2.543961412569315
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,61.05,172.04000000000002,POTATO,48.965,4.127940511650616,3.9113227603137526
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.0,172.04000000000002,POTATO,0.865,0.6931471805599453,0.6232610530957788
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,132.78,172.04000000000002,POTATO,39.78,4.896196659690262,3.708191765146309
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,54.41,172.04000000000002,POTATO,54.41,4.014760082879258,4.014760082879258
15,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.44,172.04000000000002,POTATO,0.71,0.36464311358790924,0.5364933705145685
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.76,172.04000000000002,BAJRA,0.76,0.5653138090500605,0.5653138090500605
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.62,172.04000000000002,POTATO,29.925,0.4824261492442927,3.4315649182785517
31,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.51,172.04000000000002,BANANA,0.54,0.412109650826833,0.43178241642553783
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,23.56,172.04000000000002,BAJRA,0.76,3.2011191032789417,0.5653138090500605
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,53.85,172.04000000000002,POTATO,0.865,4.00460218672124,0.6232610530957788
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,120.0,172.04000000000002,POTATO,46.56,4.795790545596741,3.861992071822581
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,61.79,172.04000000000002,POTATO,39.78,4.139795825126018,3.708191765146309
6,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,54.05,172.04000000000002,POTATO,29.925,4.008241863168689,3.4315649182785517
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,50.0,172.04000000000002,POTATO,23.08,3.9318256327243257,3.1813816204406202
19,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.4,172.04000000000002,POTATO,20.335,0.33647223662121295,3.0603489166399633
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.52,172.04000000000002,POTATO,23.08,0.41871033485818504,3.1813816204406202
34,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,22.71,172.04000000000002,POTATO,11.73,3.165896900077314,2.543961412569315
28,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,23.89,172.04000000000002,BAJRA,0.76,3.2144661163795005,0.5653138090500605
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,1.57,172.04000000000002,POTATO,39.78,0.9439058989071285,3.708191765146309
12,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,108.73,172.04000000000002,POTATO,104.245,4.698022803002708,4.656290965495805
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.54,172.04000000000002,POTATO,54.41,0.43178241642553783,4.014760082879258
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,72.76,172.04000000000002,POTATO,48.965,4.300816579248338,3.9113227603137526
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,60.0,172.04000000000002,POTATO,23.08,4.110873864173311,3.1813816204406202
22,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,12.49,172.04000000000002,POTATO,6.525,2.6019486702196644,2.0182308106349396
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,80.71,172.04000000000002,POTATO,36.61,4.403176393396616,3.627269972482245
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,41.51,172.04000000000002,POTATO,46.56,3.749739342370699,3.861992071822581
20,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,143.54,172.04000000000002,POTATO,46.56,4.973556285854835,3.861992071822581
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.42,172.04000000000002,POTATO,48.965,0.35065687161316933,3.9113227603137526
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,72.07,172.04000000000002,POTATO,48.965,4.291417885803126,3.9113227603137526
1,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.35,172.04000000000002,POTATO,23.08,0.30010459245033805,3.1813816204406202
3,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,74.6,172.04000000000002,POTATO,69.78,4.3254562831854875,4.259576474917317
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.84,172.04000000000002,POTATO,0.92,0.6097655716208943,0.6523251860396903
25,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,71.01,172.04000000000002,PIGEONPEAS,0.855,4.276804998260776,0.6178846960593984
35,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.57,172.04000000000002,POTATO,0.865,0.4510756193602167,0.6232610530957788
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,81.76,172.04000000000002,POTATO,54.41,4.415944852877343,4.014760082879258
3,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,87.46,172.04000000000002,POTATO,69.78,4.482550472440181,4.259576474917317
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,72.76,172.04000000000002,POTATO,54.41,4.300816579248338,4.014760082879258
31,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.28,172.04000000000002,BANANA,0.54,0.2468600779315258,0.43178241642553783
29,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,92.64,172.04000000000002,ONION,42.620000000000005,4.53945764262271,3.7755157607734833
0,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.95,172.04000000000002,POTATO,48.965,0.6678293725756554,3.9113227603137526
24,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.93,172.04000000000002,POTATO,56.19,0.6575200029167942,4.046379057927225
2,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,52.63,172.04000000000002,POTATO,33.33,3.9821086129948338,3.5360196074696004
21,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,72.46,172.04000000000002,POTATO,36.61,4.296741040391521,3.627269972482245
3,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,53.42,172.04000000000002,POTATO,69.78,3.9967317333551002,4.259576474917317
2,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,50.0,172.04000000000002,POTATO,33.33,3.9318256327243257,3.5360196074696004
4,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,0.64,172.04000000000002,POTATO,0.92,0.49469624183610705,0.6523251860396903
25,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,72.19,172.04000000000002,PIGEONPEAS,0.855,4.293058799613136,0.6178846960593984
