district_name,N,P,K,temperature,ph,rainfall,label,yield,Area,Production,Season
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.543932876516902,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,9.13852638201681,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.279440045898781,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.870748674893504,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.340553386467307,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.932780232814746,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,9.021166994983068,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.257030144499196,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.848023829820807,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.361696368200631,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.954173762308358,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,3.861361090625918,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.445572584740987,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.252202646837681,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.84317199258682,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.155282860327181,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.744833815722759,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.3644989178056655,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.956946354275923,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.339249605317823,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,8.931466063705376,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4.40745068701404,28153.82,4322199.53,1
13,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,9.000479464475125,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,3.827336197260952,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.5128236264286637,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.4446858212614457,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.4637340162321401,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,4.85624013994314,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,4.4557416724961625,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.371563556432483,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,4.160756327741352,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.7030975114131134,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,4.373364224095228,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.2070141693843261,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,3.12324559385295,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,3.980802520822972,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,3.871825815676733,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,3.718923575462313,894.76,21400.0,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.6312717768418579,894.76,21400.0,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.080161356744866,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.665606554791922,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.764478968472973,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.088398482561978,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.2842759793301965,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.5822156198526637,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.381401439279963,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.8754687373538999,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.947340443723942,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.371563556432483,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,3.820346216856242,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.9494688588587685,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.982078472412158,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.123904453822123,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.0543120297715298,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.233832177321627,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.9783261227936076,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.120863941150943,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.0647107369924282,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.2524828302042375,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.959350221334602,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.085742766583061,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.8878912573524571,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.970507503005476,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.8796267475025636,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.95237038596428,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.832909122935104,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.878474390493917,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.9516578757114464,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.077795375938779,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.9001613499442714,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.993692573365943,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.247032293786383,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,5.516408174225595,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.946914216538403,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.8837675401685949,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.963613565322785,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.5247285289349821,2224.92,29133.47,1
13,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,4.241614480957137,2224.92,29133.47,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,3.713572066704308,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,2.9678470700644555,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.3364722366212129,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,3.160398895109225,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,2.9258461460898246,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,3.2850380271218693,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,2.602689685444384,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,3.234355395716587,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.2070141693843261,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.2151113796169455,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.2311117209633866,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,3.5115454388310208,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,2.2925347571405443,45019.95,3353298.77,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,3.044522437723423,3208.25,82329.16,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,2.727199019940971,3208.25,82329.16,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,3.9318256327243257,3208.25,82329.16,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,3.995076560563432,3208.25,82329.16,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.1823215567939546,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,2.4069451083182885,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,3.258096538021482,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,3.044522437723423,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.1988508587451652,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.4054651081081644,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,2.953868069455292,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.2851789422336624,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,2.871868286331605,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.1655144384775733,28153.82,4322199.53,1
13,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,0.1570037488096647,28153.82,4322199.53,1
14,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.2851789422336624,16680.75,24933241.85,1
14,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.3576744442718159,16680.75,24933241.85,1
14,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.4510756193602167,16680.75,24933241.85,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.498601623716164,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.832673952840392,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.7320135349970265,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.834898452513738,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.724303797876949,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.970291981875181,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.855014613970084,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,6.111467339502679,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.505778590460139,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.907185796727433,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.3912819026309298,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.5644405465033646,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.71455754782416,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.936955561607589,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.415853163361435,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.3217558399823195,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.746618439775514,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.62040086571715,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.2864740258376797,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.2725655957915476,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.571317180213676,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.553502073407041,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.3001916620664788,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.4655675420143983,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.592478405097527,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.812128529154394,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.355835153635182,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.66791347157529,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.771441123130016,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.2781522025001877,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.560373891360845,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.525452939131784,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.2556160374777745,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.527920012922985,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.3862943611198906,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.708604164935415,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.7534928502218605,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.5621421024692514,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.5897548785012345,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.184789984909162,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.3428648031925547,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.430397706905245,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.6501355354254255,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.2612978709452054,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.541159071680806,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.535679355099802,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.199964782928397,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.420695787837223,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.449878983356574,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.1662709371419244,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.401911322758143,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.707110264748875,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.316408233655724,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.614149482416163,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.1600209167967532,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.1786549963416462,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.393627546352361,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.420534999272286,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.264126727145683,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,1.2029723039923526,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.540400427681641,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.456730378290316,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.61217875078312,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,5.414899681627901,100.0,5050.0,1
14,92.43,47.28,48.35,27.30769231,6.52,838.4615385,BAJRA,10.015642781755624,100.0,5050.0,1
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.5991994344637614,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.656341400056065,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.497577977398914,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.715414558885909,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.996103769256407,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.5071591331513865,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.823785267050898,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.546426663879994,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,6.0012663520802425,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.942090462490183,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.382980154426746,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.255514244222727,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.71184984573396,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.537098018641645,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.4770487243883548,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.3812818192963463,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.3862943611198906,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.825793596383006,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.701980852709573,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.707110264748875,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.184789984909162,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.308332819650179,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.0986122886681096,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.430529138856541,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.601269752035662,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.303304908059076,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,0.9516578757114464,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.1085626195212777,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.074048181946317,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.316304621562424,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.128171090909654,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.4883995840570443,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.347536010335536,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.840234597791701,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.2781522025001877,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.5621421024692514,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.345677937907874,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.205970806988609,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.3402504226184837,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.461625984160061,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.64636520378625,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.075002423028976,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.269760544863939,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.267136249064462,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.547947043098073,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.085189268335969,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.423108334242607,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.281425498877819,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.754824070703715,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.2832037287379885,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,0.4700036292457356,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.172482137234565,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.11514159061932,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,4.110873864173311,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.40976929184218,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.325689313343887,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.285991716857399,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.294560317670324,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.2119409739751128,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.3454723665996355,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.0508216248317612,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.468060141135132,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.651119822072896,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.2295566109772444,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.1378330018213911,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.068153081183401,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.363636832668679,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.257026512130156,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,0.8671004876833832,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,4.930870325627393,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.284370560415412,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.1537315878891892,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,1.1474024528375415,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,0.6931471805599453,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.374769018708368,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,4.61512051684126,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,0.4824261492442927,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,0.9858167945227652,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,4.141546163706395,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,5.127351093792217,500.0,1188265.0,4
14,135.0,70.0,49.66,24.8,6.61,596.0,BANANA,0.8919980393051105,500.0,1188265.0,4
