district_name,N,P,K,temperature,ph,rainfall,label,yield
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,32.35
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.0
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.16
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.29
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,115.79
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,29.01
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.1
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.5
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,109.88
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,49.89
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.75
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.24
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,175.14
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,23.66
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,1.08
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,107.89
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,51.19
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,0.9
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,89.95
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,32.41
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,61.61
7,54.63,37.03,36.6,25.91513406,6.76,819.1890095,LENTIL,29.39
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,MAIZE,33.33
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,82.81
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,95.11
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,66.53
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,55.56
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,64.69
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.41
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,41.24
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.52
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,52.44
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.81
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,81.1
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.59
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,58.58
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.6
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,59.89
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.45
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,44.88
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.49
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,49.18
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.61
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,60.66
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,49.3
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.63
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,62.95
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.36
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,36.27
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.4
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,39.82
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.34
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,34.29
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,41.03
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,34.0
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.43
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,42.94
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.42
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,41.67
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,0.29
7,34.62,39.62,21.15,25.91513406,6.48,819.1890095,MOTHBEANS,29.27
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,34.38
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,24.88
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,42.91
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,30.60314072693383
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,50.0
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.5
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.33
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,33.33
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.67
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,66.67
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.25
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,25.0
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.4
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,40.0
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.43
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,42.86
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.29
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,28.57
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.62
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,62.5
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.76
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,76.47
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,0.53
7,48.18,35.0,25.0,25.91513406,6.73,819.1890095,NIGER SEED,52.63
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,1.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,151.87
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,118.8
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,1.52
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,88.35
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,116.59
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,94.08
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,2.07
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,0.88
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,1.17
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,1.2
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,99.82
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,133.13
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,119.64
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ONION,0.66
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ORANGE,30.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ORANGE,76.92
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ORANGE,56.11
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,ORANGE,44.74
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,0.7
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,0.66
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,142.99
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,135.37
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,129.51
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,250.6
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,197.04
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,100.41
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,84.06
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,96.99
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,188.89
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,1.16
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,158.9
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,0.76
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,2.08
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,61.15
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,65.7
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,75.94
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,1.67
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,PIGEONPEAS,182.07
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,24.56
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,21.77
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,22.73
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,20.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,0.23
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,0.18
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,16.83
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,25.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,22.22
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,29.52
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,0.4
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,0.33
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,17.68
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,0.31
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,0.24
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,0.25
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,POMEGRANATE,23.95
7,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,6000.0
7,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,5000.0
7,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,4000.0
7,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,6900.0
7,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,90.0
7,131.61,70.63,113.98,25.91513406,6.86,819.1890095,POTATO,9000.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,32.01
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,67.7
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,65.95
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.66
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,133.43
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,116.56
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,134.54
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,1.39
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.32
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,86.11
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,0.45
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,87.42
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,44.87
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,RICE,33.96
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,72.05
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,132.03
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,112.01
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,125.63
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,77.88
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.74
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,73.55
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.12
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,111.72
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.19
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,119.2
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.23
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,122.62
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,1.07
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,107.29
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.65
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,64.98
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.92
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,91.67
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,96.39
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.73
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,73.02
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.75
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,74.92
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.56
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,56.34
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.62
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,62.22
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.59
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,58.82
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.79
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,78.78
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.66
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,66.38
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.71
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,70.76
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.64
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,63.61
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,0.36
7,91.76,53.12,49.74,25.91513406,6.73,819.1890095,SESAMUM,36.3
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,20.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,25.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,30.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,26.15
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,40.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,1.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,16.67
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.14
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.17
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,100.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.31
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,30.77
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.1
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,33.33
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.3
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.4
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.33
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.2
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SOYABEAN,0.5
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,20.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,69.23
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,41.81557046979866
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,0.71
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,100.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,133.33
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,0.69
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,57.14
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,66.67
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,SUNFLOWER,40.0
7,78.12,49.75,44.17,25.91513406,6.5,819.1890095,WATERMELON,15.146127659574466
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.40546296296296297
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.07
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.5
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.7
8,78.12,49.75,44.17,25.91513406,6.5,819.1890095,APPLE,0.57
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,142.47
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,135.44
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,201.43
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,164.06
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,117.39
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,110.43254491017964
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.26
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,125.97
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.96
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,96.1
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.67
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,67.09
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.34
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,134.0
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.49
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,48.98
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.56
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,55.56
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.8
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,79.55
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.41
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,41.18
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.98
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,98.04
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.06
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,105.88
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.38
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,138.0
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.81
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,80.77
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,1.14
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,114.29
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.37
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,36.73
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,95.92
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.6
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,60.23
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,0.84
8,92.43,47.28,48.35,25.91513406,6.52,819.1890095,BAJRA,83.79
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,107.65
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,513.51
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,136.9
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,208.3
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,275.31
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,332.08
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,348.21
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,231.21
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,265.03
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,318.37
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,266.67
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,170.48
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,279.31
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,108.33
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.99
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.6
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.0
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,198.88
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,359.62
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,100.0
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.23
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.03
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.11
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,322.9
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,203.45
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,111.11
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.58
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.08
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.12
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,258.41
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,308.0
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,112.5
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.44
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.17
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.14
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,243.64
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,316.67
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,114.29
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.4
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.27
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,340.22
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,327.27
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.25
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.1
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,225.07
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,309.52
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.35
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.11
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,135.29
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,311.11
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.49
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.12
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.25
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,249.28
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,312.5
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,125.0
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,1.92
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.0
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,191.71
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,200.0
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,155.33
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,287.5
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.37
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,3.14
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,237.08
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,314.29
8,135.0,70.0,49.66,25.91513406,6.61,819.1890095,BANANA,2.95
