district_name,N,P,K,temperature,humidity,ph,rainfall,label,yield
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.33
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.36
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,0.99
21,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,1.19
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,1.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.56
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.4
21,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.98
21,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.69
21,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.8
21,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.89
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.3
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.2
21,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.64
21,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,2.0
21,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.0
21,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,75.77
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,63.16
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,80.62
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,28.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,167.83
21,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,68.75
21,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,87.04
21,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,200.0
21,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,188.24
21,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,80.0
21,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,295.12
21,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,188.89
21,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,100.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,81.74
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,32.72
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,30.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,35.79
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,98.61
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,20.0
21,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,119.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,100.0
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,40.83
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,44.59
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,155.89
21,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,7576.83
21,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,40.0
21,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,98.12
21,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,164.2
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.3
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,0.3
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.21
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,1.17
22,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.36
22,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.45
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,0.59
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.23
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.17
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.05
22,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.24
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.16
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,0.91
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.34
22,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.29
22,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.35
22,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.39
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.18
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,0.74
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.36
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.27
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.33
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.36
22,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,0.47
22,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.4
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,0.86
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.33
22,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,42.79
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,30.04
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,30.23
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,20.83
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,116.92
22,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,34.89
22,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,35.62
22,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,40.0
22,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,45.49
22,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,38.85
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,17.95
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,58.7
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,73.91
22,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,85.71
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,23.29
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,16.67
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,36.36
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,4.76
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,27.27
22,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,24.35
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,32.67
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,16.33
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,35.29
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,42.86
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,90.69
22,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,4278.74
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,34.04
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,35.8
22,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,33.33
22,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,28.8
22,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,46.69
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.6
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,0.71
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.25
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,2.0
24,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.5
24,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.14
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,0.95
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.5
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.2
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.1
24,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.07
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.24
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.38
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.5
24,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.51
24,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.58
24,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.74
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,0.2
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,0.5
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.57
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,0.33
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.54
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.44
24,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.57
24,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.6
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,0.75
24,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,71.32
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,60.47
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,71.43
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,25.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,200.29
24,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,58.46
24,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,50.0
24,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,60.0
24,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,113.91
24,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,73.85
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,POMEGRANATE,20.0
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,94.74
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,50.0
24,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,100.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,50.43
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,20.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,57.14
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,10.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JOWAR,33.33
24,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,7.14
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,54.4
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,23.81
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,33.33
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,50.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,138.14
24,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,7131.76
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,50.0
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,44.44
24,78.12,49.75,44.17,25.92,84.5,6.5,819.19,CHILLIES,75.0
24,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,50.77
24,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,157.35
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.2
27,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.2
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,0.32
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.6
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,1.32
27,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.91
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.4
27,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.67
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.71
27,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,20.0
27,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,20.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WATERMELON,31.82
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,70.97
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,60.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,132.3
27,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,291.06
27,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,200.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,40.0
27,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,71.43
27,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,66.67
28,78.12,49.75,44.17,30.0,83.3,6.5,700.0,RICE,0.15
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,MAIZE,0.22
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,KIDNEYBEANS,0.33
28,78.12,49.75,44.17,30.0,83.3,6.5,833.33,PIGEONPEAS,3.35
28,29.41,41.44,27.88,27.22,83.3,6.51,844.44,BLACKGRAM,0.75
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,0.48
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,1.81
28,78.12,49.75,44.17,30.0,83.3,6.5,500.0,GRAPES,0.17
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,WATERMELON,0.3
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,COCONUT,0.35
28,92.43,47.28,48.35,25.92,83.3,6.52,819.19,BAJRA,1.93
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,ONION,1.6
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,0.31
28,48.18,35.0,25.0,25.92,83.3,6.73,819.19,NIGER SEED,0.18
28,34.62,39.62,21.15,25.92,83.3,6.48,819.19,MOTHBEANS,0.6
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,0.24
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,1.93
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,JOWAR,0.3
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,GROUNDNUT,0.1
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SOYABEAN,0.3
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,0.46
28,91.76,53.12,49.74,19.4,83.3,6.73,848.0,SESAMUM,1.82
28,29.41,41.44,27.88,27.22,83.3,6.51,844.44,BLACKGRAM,1.23
28,131.61,70.63,113.98,24.8,83.3,6.86,748.0,POTATO,116.41
28,78.12,49.75,44.17,30.0,83.3,6.5,700.0,RICE,14.81
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,MAIZE,21.72
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,KIDNEYBEANS,33.33
28,78.12,49.75,44.17,30.0,83.3,6.5,833.33,PIGEONPEAS,334.62
28,34.62,39.62,21.15,25.92,83.3,6.48,819.19,MOTHBEANS,60.25
28,29.41,41.44,27.88,27.22,83.3,6.51,844.44,BLACKGRAM,75.12
28,29.41,41.44,27.88,27.22,83.3,6.51,844.44,BLACKGRAM,123.08
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,47.67
28,54.63,37.03,36.6,27.4,83.3,6.76,848.0,LENTIL,23.55
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,181.01
28,135.0,70.0,49.66,24.8,83.3,6.61,548.0,BANANA,192.94
28,78.12,49.75,44.17,30.0,83.3,6.5,500.0,GRAPES,16.98
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,WATERMELON,30.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,COCONUT,34.88
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,JOWAR,30.0
28,92.43,47.28,48.35,25.92,83.3,6.52,819.19,BAJRA,192.57
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,GROUNDNUT,9.68
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SOYABEAN,30.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SUNFLOWER,26.67
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,SUNFLOWER,50.0
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,ONION,159.68
28,131.61,70.63,113.98,24.8,83.3,6.86,748.0,POTATO,11641.02
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,30.77
28,78.12,49.75,44.17,25.92,83.3,6.5,819.19,CHILLIES,46.15
28,48.18,35.0,25.0,25.92,83.3,6.73,819.19,NIGER SEED,18.18
28,91.76,53.12,49.74,19.4,83.3,6.73,848.0,SESAMUM,181.59
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.2
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,0.5
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,1.16
30,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.79
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.4
30,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.67
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,APPLE,0.53
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.95
30,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,2.38
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,120.0
30,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,195.24
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,JUTE,53.33
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,50.0
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,WHEAT,115.62
30,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,278.98
30,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,238.46
30,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,40.0
30,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,66.67
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,1.19
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,1.88
33,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,0.5
33,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.88
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.5
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.07
33,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.75
33,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,0.93
33,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.0
33,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.52
33,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.46
33,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,85.81
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,119.25
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,188.46
33,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,92.67
33,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,50.0
33,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,146.15
33,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,87.5
33,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,100.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,50.0
33,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,106.79
33,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,8580.95
33,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,75.0
33,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,151.9
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,0.67
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,0.67
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,0.3
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,1.55
34,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.23
34,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,2.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.85
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,1.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.14
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.69
34,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.8
34,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,1.02
34,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,0.67
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,0.8
34,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.6
34,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.11
34,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,1.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,66.54
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,66.67
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,KIDNEYBEANS,30.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,155.2
34,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,102.08
34,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,111.11
34,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,122.64
34,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,66.67
34,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,200.0
34,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,100.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,84.62
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,COCONUT,100.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GROUNDNUT,80.0
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,14.29
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SUNFLOWER,78.57
34,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,168.85
34,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,79.83
34,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,160.36
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,1.1
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,1.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,2.1
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.0
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.15
35,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,2.2
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,0.62
35,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,0.4
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,0.14
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,1.64
35,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,0.67
35,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,1.19
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,1.0
35,91.76,53.12,49.74,25.92,84.5,6.73,819.19,SESAMUM,1.79
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,1.65
35,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,84.55
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,RICE,109.58
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,MAIZE,100.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,PIGEONPEAS,209.88
35,34.62,39.62,21.15,25.92,84.5,6.48,819.19,MOTHBEANS,118.64
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,100.0
35,29.41,41.44,27.88,25.92,84.5,6.51,819.19,BLACKGRAM,165.12
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,115.27
35,54.63,37.03,36.6,25.92,84.5,6.76,819.19,LENTIL,100.0
35,135.0,70.0,49.66,25.92,84.5,6.61,819.19,BANANA,220.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,GRAPES,62.38
35,92.43,47.28,48.35,25.92,84.5,6.52,819.19,BAJRA,40.0
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,SOYABEAN,14.29
35,78.12,49.75,44.17,25.92,84.5,6.5,819.19,ONION,164.32
35,131.61,70.63,113.98,25.92,84.5,6.86,819.19,POTATO,8454.76
35,48.18,35.0,25.0,25.92,84.5,6.73,819.19,NIGER SEED,66.67
