district,nitrogen,phosphorus,potassium,temperature,ph,rainfall,label,yield,area,season,humidity,irrigation_type,soil_type,year
11,78.12,49.75,44.17,28.21,6.5,673.2,SUNFLOWER,0.043159101357254794,3099.67,1,55.75,1,0,0
11,78.12,49.75,44.17,22.35,6.5,978.98,WATERMELON,0.2320303465167504,19071.6,1,53.37,2,0,1
11,78.12,49.75,44.17,20.39,6.5,695.74,WATERMELON,0.2320303465167504,19071.6,1,59.58,2,0,2
11,78.12,49.75,44.17,27.61,6.5,767.68,WATERMELON,0.2320303465167504,19071.6,1,52.55,2,0,3
11,78.12,49.75,44.17,26.26,6.5,784.29,WATERMELON,0.2320303465167504,19071.6,1,74.82,2,0,4
11,78.12,49.75,44.17,24.4,6.5,607.55,WATERMELON,0.2320303465167504,19071.6,1,42.92,2,0,5
11,78.12,49.75,44.17,28.45,6.5,612.46,WATERMELON,0.2320303465167504,19071.6,1,41.21,2,0,6
11,78.12,49.75,44.17,28.24,6.5,603.88,WATERMELON,0.2320303465167504,19071.6,1,56.26,2,0,7
11,78.12,49.75,44.17,23.25,6.5,865.16,WATERMELON,0.2320303465167504,19071.6,1,46.91,2,0,8
11,78.12,49.75,44.17,28.38,6.5,971.93,WATERMELON,0.2320303465167504,19071.6,1,69.75,2,0,9
12,92.43,47.28,48.35,25.21,6.52,437.68,BAJRA,0.08493931508463871,43038.54,1,41.9,0,0,10
12,92.43,47.28,48.35,33.75,6.52,374.91,BAJRA,0.08493931508463871,43038.54,1,33.01,0,0,11
12,92.43,47.28,48.35,30.29,6.52,333.37,BAJRA,0.08493931508463871,43038.54,1,49.36,0,0,12
12,92.43,47.28,48.35,34.39,6.52,386.11,BAJRA,0.08493931508463871,43038.54,1,38.93,0,0,13
12,92.43,47.28,48.35,32.99,6.52,328.52,BAJRA,0.08493931508463871,43038.54,1,40.03,0,0,0
12,92.43,47.28,48.35,34.98,6.52,478.02,BAJRA,0.08493931508463871,43038.54,1,34.93,0,0,1
12,92.43,47.28,48.35,28.51,6.52,369.18,BAJRA,0.08493931508463871,43038.54,1,39.42,0,0,2
12,92.43,47.28,48.35,32.67,6.52,330.89,BAJRA,0.08493931508463871,43038.54,1,43.24,0,0,3
12,92.43,47.28,48.35,29.02,6.52,305.09,BAJRA,0.08493931508463871,43038.54,1,45.02,0,0,4
12,92.43,47.28,48.35,29.8,6.52,429.16,BAJRA,0.08493931508463871,43038.54,1,45.08,0,0,5
12,92.43,47.28,48.35,31.28,6.52,427.38,BAJRA,0.08493931508463871,43038.54,1,41.56,0,0,6
12,92.43,47.28,48.35,33.74,6.52,368.12,BAJRA,0.08493931508463871,43038.54,1,48.09,0,0,7
12,92.43,47.28,48.35,34.84,6.52,314.34,BAJRA,0.08493931508463871,43038.54,1,46.35,0,0,8
12,92.43,47.28,48.35,32.68,6.52,381.93,BAJRA,0.08493931508463871,43038.54,1,45.14,0,0,9
12,92.43,47.28,48.35,29.18,6.52,362.24,BAJRA,0.08493931508463871,43038.54,1,31.11,0,0,10
12,92.43,47.28,48.35,29.21,6.52,435.42,BAJRA,0.08493931508463871,43038.54,1,30.14,0,0,11
12,92.43,47.28,48.35,32.38,6.52,421.16,BAJRA,0.08493931508463871,43038.54,1,34.25,0,0,12
12,92.43,47.28,48.35,27.39,6.52,372.92,BAJRA,0.08493931508463871,43038.54,1,43.27,0,0,13
12,92.43,47.28,48.35,26.1,6.52,343.58,BAJRA,0.08493931508463871,43038.54,1,38.22,0,0,0
12,135.0,70.0,49.66,27.11,6.61,1954.95,BANANA,1.9478911855061967,35900.0,4,83.91,2,0,1
12,135.0,70.0,49.66,29.84,6.61,1970.78,BANANA,1.9478911855061967,35900.0,4,78.19,2,0,2
12,135.0,70.0,49.66,26.57,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,87.53,2,0,3
12,135.0,70.0,49.66,28.32,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,75.96,2,0,4
12,135.0,70.0,49.66,27.13,6.61,1829.32,BANANA,1.9478911855061967,35900.0,4,70.24,2,0,5
12,135.0,70.0,49.66,27.12,6.61,1542.2,BANANA,1.9478911855061967,35900.0,4,76.01,2,0,6
12,135.0,70.0,49.66,27.62,6.61,1996.3,BANANA,1.9478911855061967,35900.0,4,81.56,2,0,7
12,135.0,70.0,49.66,30.0,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,77.52,2,0,8
12,135.0,70.0,49.66,26.22,6.61,1668.44,BANANA,1.9478911855061967,35900.0,4,80.7,2,0,9
12,135.0,70.0,49.66,28.31,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,87.53,2,0,10
12,135.0,70.0,49.66,26.33,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,88.25,2,0,11
12,135.0,70.0,49.66,26.62,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,75.32,2,0,12
12,135.0,70.0,49.66,27.76,6.61,1697.11,BANANA,1.9478911855061967,35900.0,4,79.24,2,0,13
12,135.0,70.0,49.66,28.04,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,80.98,2,0,0
12,135.0,70.0,49.66,27.04,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,88.98,2,0,1
12,135.0,70.0,49.66,27.27,6.61,1953.85,BANANA,1.9478911855061967,35900.0,4,89.97,2,0,2
12,135.0,70.0,49.66,26.35,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,74.71,2,0,3
12,135.0,70.0,49.66,27.21,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,84.54,2,0,4
12,135.0,70.0,49.66,29.87,6.61,1980.13,BANANA,1.9478911855061967,35900.0,4,77.56,2,0,5
12,135.0,70.0,49.66,29.78,6.61,1873.21,BANANA,1.9478911855061967,35900.0,4,70.16,2,0,6
12,135.0,70.0,49.66,27.34,6.61,1993.25,BANANA,1.9478911855061967,35900.0,4,70.19,2,0,7
12,135.0,70.0,49.66,28.28,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,79.21,2,0,8
12,135.0,70.0,49.66,29.64,6.61,1689.08,BANANA,1.9478911855061967,35900.0,4,79.77,2,0,9
12,135.0,70.0,49.66,26.02,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,70.45,2,0,10
12,135.0,70.0,49.66,29.24,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,83.74,2,0,11
12,135.0,70.0,49.66,29.79,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,75.88,2,0,12
12,135.0,70.0,49.66,26.37,6.61,1599.5,BANANA,1.9478911855061967,35900.0,4,81.2,2,0,13
12,135.0,70.0,49.66,26.65,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,76.02,2,0,0
12,135.0,70.0,49.66,29.84,6.61,1620.96,BANANA,1.9478911855061967,35900.0,4,73.34,2,0,1
12,135.0,70.0,49.66,28.15,6.61,1578.7,BANANA,1.9478911855061967,35900.0,4,78.14,2,0,2
12,135.0,70.0,49.66,26.06,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,74.65,2,0,3
12,135.0,70.0,49.66,27.03,6.61,1902.79,BANANA,1.9478911855061967,35900.0,4,80.7,2,0,4
12,135.0,70.0,49.66,27.8,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,73.98,2,0,5
12,135.0,70.0,49.66,28.77,6.61,1589.22,BANANA,1.9478911855061967,35900.0,4,80.17,2,0,6
12,135.0,70.0,49.66,28.93,6.61,1930.98,BANANA,1.9478911855061967,35900.0,4,73.15,2,0,7
12,135.0,70.0,49.66,29.98,6.61,1674.79,BANANA,1.9478911855061967,35900.0,4,83.42,2,0,8
12,135.0,70.0,49.66,27.15,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,85.08,2,0,9
12,135.0,70.0,49.66,28.15,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,72.21,2,0,10
12,135.0,70.0,49.66,28.13,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,79.36,2,0,11
12,135.0,70.0,49.66,27.62,6.61,1825.42,BANANA,1.9478911855061967,35900.0,4,71.42,2,0,12
12,135.0,70.0,49.66,26.68,6.61,1594.74,BANANA,1.9478911855061967,35900.0,4,81.96,2,0,13
12,135.0,70.0,49.66,29.91,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,75.29,2,0,0
12,135.0,70.0,49.66,29.41,6.61,1786.26,BANANA,1.9478911855061967,35900.0,4,80.55,2,0,1
12,135.0,70.0,49.66,27.99,6.61,1923.81,BANANA,1.9478911855061967,35900.0,4,80.35,2,0,2
12,135.0,70.0,49.66,28.41,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,88.49,2,0,3
12,135.0,70.0,49.66,26.91,6.61,1524.7,BANANA,1.9478911855061967,35900.0,4,80.98,2,0,4
12,135.0,70.0,49.66,28.18,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,81.66,2,0,5
12,135.0,70.0,49.66,28.78,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,78.03,2,0,6
12,135.0,70.0,49.66,28.06,6.61,1778.22,BANANA,1.9478911855061967,35900.0,4,88.98,2,0,7
12,135.0,70.0,49.66,29.96,6.61,1561.61,BANANA,1.9478911855061967,35900.0,4,85.54,2,0,8
12,135.0,70.0,49.66,28.45,6.61,1662.5,BANANA,1.9478911855061967,35900.0,4,75.71,2,0,9
12,135.0,70.0,49.66,27.48,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,86.88,2,0,10
12,135.0,70.0,49.66,29.09,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,78.65,2,0,11
12,135.0,70.0,49.66,26.68,6.61,1749.9,BANANA,1.9478911855061967,35900.0,4,86.57,2,0,12
12,135.0,70.0,49.66,27.54,6.61,1565.6,BANANA,1.9478911855061967,35900.0,4,86.46,2,0,13
12,135.0,70.0,49.66,27.39,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,73.78,2,0,0
12,135.0,70.0,49.66,27.73,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,84.02,2,0,1
12,135.0,70.0,49.66,29.13,6.61,1904.52,BANANA,1.9478911855061967,35900.0,4,75.81,2,0,2
12,135.0,70.0,49.66,27.94,6.61,1863.61,BANANA,1.9478911855061967,35900.0,4,75.95,2,0,3
12,135.0,70.0,49.66,29.18,6.61,1716.81,BANANA,1.9478911855061967,35900.0,4,75.93,2,0,4
12,135.0,70.0,49.66,28.31,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,84.51,2,0,5
12,135.0,70.0,49.66,27.37,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,74.6,2,0,6
12,135.0,70.0,49.66,29.24,6.61,1675.72,BANANA,1.9478911855061967,35900.0,4,70.02,2,0,7
12,135.0,70.0,49.66,26.95,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,84.3,2,0,8
12,135.0,70.0,49.66,26.9,6.61,1924.19,BANANA,1.9478911855061967,35900.0,4,73.42,2,0,9
12,135.0,70.0,49.66,28.02,6.61,1946.69,BANANA,1.9478911855061967,35900.0,4,72.09,2,0,10
12,135.0,70.0,49.66,27.04,6.61,1754.15,BANANA,1.9478911855061967,35900.0,4,74.75,2,0,11
12,135.0,70.0,49.66,26.04,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,77.6,2,0,12
12,135.0,70.0,49.66,28.59,6.61,1985.26,BANANA,1.9478911855061967,35900.0,4,79.52,2,0,13
12,135.0,70.0,49.66,28.04,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,70.89,2,0,0
12,135.0,70.0,49.66,27.78,6.61,1804.76,BANANA,1.9478911855061967,35900.0,4,89.41,2,0,1
12,135.0,70.0,49.66,29.87,6.61,1681.81,BANANA,1.9478911855061967,35900.0,4,84.32,2,0,2
12,135.0,70.0,49.66,28.28,6.61,1585.91,BANANA,1.9478911855061967,35900.0,4,76.46,2,0,3
12,135.0,70.0,49.66,29.45,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,76.37,2,0,4
12,135.0,70.0,49.66,26.56,6.61,1696.23,BANANA,1.9478911855061967,35900.0,4,78.97,2,0,5
12,135.0,70.0,49.66,28.28,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,82.52,2,0,6
12,135.0,70.0,49.66,29.47,6.61,1890.38,BANANA,1.9478911855061967,35900.0,4,72.93,2,0,7
12,135.0,70.0,49.66,28.33,6.61,1915.77,BANANA,1.9478911855061967,35900.0,4,73.78,2,0,8
12,135.0,70.0,49.66,28.87,6.61,1969.18,BANANA,1.9478911855061967,35900.0,4,87.19,2,0,9
12,135.0,70.0,49.66,27.49,6.61,1867.71,BANANA,1.9478911855061967,35900.0,4,75.13,2,0,10
12,135.0,70.0,49.66,26.37,6.61,1600.62,BANANA,1.9478911855061967,35900.0,4,77.6,2,0,11
12,135.0,70.0,49.66,27.83,6.61,1809.63,BANANA,1.9478911855061967,35900.0,4,87.43,2,0,12
12,135.0,70.0,49.66,27.58,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,83.26,2,0,13
12,135.0,70.0,49.66,29.47,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,76.83,2,0,0
12,135.0,70.0,49.66,26.98,6.61,1786.22,BANANA,1.9478911855061967,35900.0,4,83.67,2,0,1
12,135.0,70.0,49.66,29.87,6.61,1960.1,BANANA,1.9478911855061967,35900.0,4,70.39,2,0,2
12,135.0,70.0,49.66,29.83,6.61,1693.45,BANANA,1.9478911855061967,35900.0,4,84.71,2,0,3
12,135.0,70.0,49.66,26.99,6.61,1710.37,BANANA,1.9478911855061967,35900.0,4,79.74,2,0,4
12,135.0,70.0,49.66,27.39,6.61,1523.05,BANANA,1.9478911855061967,35900.0,4,86.26,2,0,5
12,135.0,70.0,49.66,29.58,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,89.09,2,0,6
12,135.0,70.0,49.66,29.87,6.61,1710.71,BANANA,1.9478911855061967,35900.0,4,88.52,2,0,7
12,135.0,70.0,49.66,27.77,6.61,1727.53,BANANA,1.9478911855061967,35900.0,4,88.19,2,0,8
12,135.0,70.0,49.66,27.28,6.61,1779.6,BANANA,1.9478911855061967,35900.0,4,80.24,2,0,9
12,135.0,70.0,49.66,28.1,6.61,1627.41,BANANA,1.9478911855061967,35900.0,4,77.2,2,0,10
12,135.0,70.0,49.66,28.75,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,79.3,2,0,11
12,135.0,70.0,49.66,27.09,6.61,1575.14,BANANA,1.9478911855061967,35900.0,4,83.8,2,0,12
12,135.0,70.0,49.66,28.95,6.61,1634.2,BANANA,1.9478911855061967,35900.0,4,87.68,2,0,13
12,135.0,70.0,49.66,26.21,6.61,2000.0,BANANA,1.9478911855061967,35900.0,4,74.14,2,0,0
12,29.41,41.44,27.88,31.72,6.51,627.23,BLACKGRAM,0.23111965743982923,39318.7,1,50.58,0,1,1
12,29.41,41.44,27.88,27.52,6.51,650.07,BLACKGRAM,0.23111965743982923,39318.7,1,50.81,0,1,2
12,29.41,41.44,27.88,28.25,6.51,708.54,BLACKGRAM,0.23111965743982923,39318.7,1,62.25,0,1,3
12,29.41,41.44,27.88,33.35,6.51,759.8,BLACKGRAM,0.23111965743982923,39318.7,1,66.12,0,1,4
12,29.41,41.44,27.88,32.62,6.51,607.25,BLACKGRAM,0.23111965743982923,39318.7,1,58.76,0,1,5
12,29.41,41.44,27.88,28.29,6.51,796.8,BLACKGRAM,0.23111965743982923,39318.7,1,61.09,0,1,6
12,29.41,41.44,27.88,30.34,6.51,690.98,BLACKGRAM,0.23111965743982923,39318.7,1,66.0,0,1,7
12,29.41,41.44,27.88,25.62,6.51,671.85,BLACKGRAM,0.23111965743982923,39318.7,1,62.21,0,1,8
12,29.41,41.44,27.88,27.09,6.51,658.54,BLACKGRAM,0.23111965743982923,39318.7,1,54.5,0,1,9
12,29.41,41.44,27.88,29.86,6.51,634.87,BLACKGRAM,0.23111965743982923,39318.7,1,62.26,0,1,10
12,29.41,41.44,27.88,25.86,6.51,758.31,BLACKGRAM,0.23111965743982923,39318.7,1,62.57,0,1,11
12,29.41,41.44,27.88,33.43,6.51,791.08,BLACKGRAM,0.23111965743982923,39318.7,1,64.68,0,1,12
12,29.41,41.44,27.88,32.18,6.51,682.73,BLACKGRAM,0.23111965743982923,39318.7,1,62.42,0,1,13
12,29.41,41.44,27.88,34.44,6.51,790.48,BLACKGRAM,0.23111965743982923,39318.7,1,69.38,0,1,0
12,29.41,41.44,27.88,31.93,6.51,764.76,BLACKGRAM,0.23111965743982923,39318.7,1,53.95,0,1,1
12,29.41,41.44,27.88,34.4,6.51,696.21,BLACKGRAM,0.23111965743982923,39318.7,1,69.02,0,1,2
12,29.41,41.44,27.88,30.55,6.51,734.81,BLACKGRAM,0.23111965743982923,39318.7,1,60.77,0,1,3
12,29.41,41.44,27.88,31.0,6.51,687.0,BLACKGRAM,0.23111965743982923,39318.7,1,63.44,0,1,4
12,29.41,41.44,27.88,34.77,6.51,711.74,BLACKGRAM,0.23111965743982923,39318.7,1,51.99,0,1,5
12,29.41,41.44,27.88,31.42,6.51,611.61,BLACKGRAM,0.23111965743982923,39318.7,1,57.61,0,1,6
12,29.41,41.44,27.88,25.31,6.51,739.25,BLACKGRAM,0.23111965743982923,39318.7,1,65.39,0,1,7
12,29.41,41.44,27.88,32.24,6.51,610.56,BLACKGRAM,0.23111965743982923,39318.7,1,64.14,0,1,8
12,29.41,41.44,27.88,34.05,6.51,763.42,BLACKGRAM,0.23111965743982923,39318.7,1,50.8,0,1,9
12,29.41,41.44,27.88,32.96,6.51,764.99,BLACKGRAM,0.23111965743982923,39318.7,1,60.93,0,1,10
12,29.41,41.44,27.88,30.84,6.51,647.42,BLACKGRAM,0.23111965743982923,39318.7,1,51.77,0,1,11
12,29.41,41.44,27.88,31.71,6.51,664.73,BLACKGRAM,0.23111965743982923,39318.7,1,69.92,0,1,12
12,29.41,41.44,27.88,34.9,6.51,696.26,BLACKGRAM,0.23111965743982923,39318.7,1,67.95,0,1,13
12,29.41,41.44,27.88,25.91,6.51,719.33,BLACKGRAM,0.23111965743982923,39318.7,1,50.42,0,1,0
12,29.41,41.44,27.88,31.67,6.51,657.47,BLACKGRAM,0.23111965743982923,39318.7,1,67.17,0,1,1
12,29.41,41.44,27.88,27.83,6.51,718.5,BLACKGRAM,0.23111965743982923,39318.7,1,68.39,0,1,2
12,29.41,41.44,27.88,31.4,6.51,659.56,BLACKGRAM,0.23111965743982923,39318.7,1,57.07,0,1,3
12,29.41,41.44,27.88,31.08,6.51,611.1,BLACKGRAM,0.23111965743982923,39318.7,1,64.39,0,1,4
12,29.41,41.44,27.88,26.53,6.51,600.51,BLACKGRAM,0.23111965743982923,39318.7,1,58.84,0,1,5
12,29.41,41.44,27.88,27.07,6.51,620.23,BLACKGRAM,0.23111965743982923,39318.7,1,63.1,0,1,6
12,29.41,41.44,27.88,31.22,6.51,758.45,BLACKGRAM,0.23111965743982923,39318.7,1,56.81,0,1,7
12,29.41,41.44,27.88,26.28,6.51,792.29,BLACKGRAM,0.23111965743982923,39318.7,1,56.45,0,1,8
12,29.41,41.44,27.88,27.65,6.51,685.39,BLACKGRAM,0.23111965743982923,39318.7,1,58.49,0,1,9
12,29.41,41.44,27.88,33.35,6.51,702.54,BLACKGRAM,0.23111965743982923,39318.7,1,52.91,0,1,10
12,29.41,41.44,27.88,28.27,6.51,629.37,BLACKGRAM,0.23111965743982923,39318.7,1,66.62,0,1,11
12,29.41,41.44,27.88,29.88,6.51,710.21,BLACKGRAM,0.23111965743982923,39318.7,1,56.97,0,1,12
12,29.41,41.44,27.88,34.41,6.51,628.93,BLACKGRAM,0.23111965743982923,39318.7,1,58.0,0,1,13
12,29.41,41.44,27.88,27.27,6.51,722.24,BLACKGRAM,0.23111965743982923,39318.7,1,67.88,0,1,0
12,29.41,41.44,27.88,28.9,6.51,786.65,BLACKGRAM,0.23111965743982923,39318.7,1,59.93,0,1,1
12,29.41,41.44,27.88,31.06,6.51,639.14,BLACKGRAM,0.23111965743982923,39318.7,1,60.89,0,1,2
12,29.41,41.44,27.88,32.55,6.51,752.91,BLACKGRAM,0.23111965743982923,39318.7,1,69.13,0,1,3
12,29.41,41.44,27.88,34.02,6.51,604.7,BLACKGRAM,0.23111965743982923,39318.7,1,67.73,0,1,4
12,29.41,41.44,27.88,34.15,6.51,675.1,BLACKGRAM,0.23111965743982923,39318.7,1,53.39,0,1,5
12,29.41,41.44,27.88,32.77,6.51,622.15,BLACKGRAM,0.23111965743982923,39318.7,1,59.46,0,1,6
12,29.41,41.44,27.88,27.28,6.51,670.5,BLACKGRAM,0.23111965743982923,39318.7,1,69.43,0,1,7
12,29.41,41.44,27.88,25.25,6.51,634.71,BLACKGRAM,0.23111965743982923,39318.7,1,57.45,0,1,8
12,29.41,41.44,27.88,28.84,6.51,674.66,BLACKGRAM,0.23111965743982923,39318.7,1,57.43,0,1,9
12,29.41,41.44,27.88,26.42,6.51,683.5,BLACKGRAM,0.23111965743982923,39318.7,1,53.9,0,1,10
12,29.41,41.44,27.88,32.1,6.51,660.12,BLACKGRAM,0.23111965743982923,39318.7,1,52.29,0,1,11
12,29.41,41.44,27.88,31.61,6.51,731.32,BLACKGRAM,0.23111965743982923,39318.7,1,64.81,0,1,12
12,29.41,41.44,27.88,25.44,6.51,783.77,BLACKGRAM,0.23111965743982923,39318.7,1,65.4,0,1,13
12,29.41,41.44,27.88,33.37,6.51,680.12,BLACKGRAM,0.23111965743982923,39318.7,1,69.38,0,1,0
12,29.41,41.44,27.88,27.49,6.51,638.47,BLACKGRAM,0.23111965743982923,39318.7,1,65.47,0,1,1
12,29.41,41.44,27.88,29.32,6.51,654.14,BLACKGRAM,0.23111965743982923,39318.7,1,54.87,0,1,2
12,29.41,41.44,27.88,31.68,6.51,770.8,BLACKGRAM,0.23111965743982923,39318.7,1,50.8,0,1,3
12,29.41,41.44,27.88,29.29,6.51,714.33,BLACKGRAM,0.23111965743982923,39318.7,1,69.71,0,1,4
12,29.41,41.44,27.88,29.41,6.51,691.0,BLACKGRAM,0.23111965743982923,39318.7,1,56.81,0,1,5
12,29.41,41.44,27.88,25.66,6.51,629.93,BLACKGRAM,0.23111965743982923,39318.7,1,56.24,0,1,6
12,29.41,41.44,27.88,29.01,6.51,689.95,BLACKGRAM,0.23111965743982923,39318.7,1,68.12,0,1,7
12,29.41,41.44,27.88,32.65,6.51,655.7,BLACKGRAM,0.23111965743982923,39318.7,1,61.7,0,1,8
12,78.12,49.75,44.17,26.1,6.5,1154.09,CHILLIES,0.23111965743982923,39318.7,1,50.8,2,0,9
12,78.12,49.75,44.17,27.08,6.5,959.58,CHILLIES,0.23111965743982923,39318.7,1,53.33,2,0,10
12,78.12,49.75,44.17,26.6,6.5,712.27,CHILLIES,0.23111965743982923,39318.7,1,59.07,2,0,11
12,78.12,49.75,44.17,21.14,6.5,1069.32,CHILLIES,0.23111965743982923,39318.7,1,54.94,2,0,12
12,78.12,49.75,44.17,22.91,6.5,1173.49,CHILLIES,0.23111965743982923,39318.7,1,55.18,2,0,13
12,78.12,49.75,44.17,21.3,6.5,948.14,CHILLIES,0.23111965743982923,39318.7,1,67.51,2,0,0
12,78.12,49.75,44.17,28.43,6.5,1009.2,CHILLIES,0.23111965743982923,39318.7,1,60.3,2,0,1
12,78.12,49.75,44.17,27.47,6.5,802.48,CHILLIES,0.23111965743982923,39318.7,1,64.59,2,0,2
12,78.12,49.75,44.17,22.02,6.5,828.92,CHILLIES,0.23111965743982923,39318.7,1,50.71,2,0,3
12,78.12,49.75,44.17,23.41,6.5,1040.79,CHILLIES,0.23111965743982923,39318.7,1,57.3,2,0,4
12,78.12,49.75,44.17,29.67,6.5,1156.66,CHILLIES,0.23111965743982923,39318.7,1,59.58,2,0,5
12,78.12,49.75,44.17,25.94,6.5,977.39,CHILLIES,0.23111965743982923,39318.7,1,53.73,2,0,6
12,78.12,49.75,44.17,28.01,6.5,1073.91,CHILLIES,0.23111965743982923,39318.7,1,52.4,2,0,7
12,78.12,49.75,44.17,22.65,6.5,702.98,CHILLIES,0.23111965743982923,39318.7,1,67.41,2,0,8
12,78.12,49.75,44.17,22.1,6.5,727.18,CHILLIES,0.23111965743982923,39318.7,1,68.79,2,0,9
12,78.12,49.75,44.17,27.84,6.5,919.22,CHILLIES,0.23111965743982923,39318.7,1,51.58,2,0,10
12,78.12,49.75,44.17,26.86,6.5,705.93,CHILLIES,0.23111965743982923,39318.7,1,56.98,2,0,11
12,78.12,49.75,44.17,26.81,6.5,981.0,CHILLIES,0.23111965743982923,39318.7,1,69.17,2,0,12
12,78.12,49.75,44.17,25.53,6.5,774.99,CHILLIES,0.23111965743982923,39318.7,1,51.66,2,0,13
12,78.12,49.75,44.17,25.64,6.5,1074.92,CHILLIES,0.23111965743982923,39318.7,1,62.87,2,0,0
12,78.12,49.75,44.17,27.36,6.5,1084.87,CHILLIES,0.23111965743982923,39318.7,1,69.44,2,0,1
12,78.12,49.75,44.17,22.7,6.5,878.27,CHILLIES,0.23111965743982923,39318.7,1,69.56,2,0,2
12,78.12,49.75,44.17,23.53,6.5,708.49,CHILLIES,0.23111965743982923,39318.7,1,59.42,2,0,3
12,78.12,49.75,44.17,29.21,6.5,859.93,COCONUT,0.23111965743982923,39318.7,1,44.19,2,0,4
12,78.12,49.75,44.17,20.77,6.5,784.39,COCONUT,0.23111965743982923,39318.7,1,68.67,2,0,5
12,78.12,49.75,44.17,26.1,6.5,531.37,COCONUT,0.23111965743982923,39318.7,1,51.99,2,0,6
12,78.12,49.75,44.17,26.82,6.5,1170.24,COCONUT,0.23111965743982923,39318.7,1,46.65,2,0,7
12,78.12,49.75,44.17,25.06,6.5,1167.01,COCONUT,0.23111965743982923,39318.7,1,45.91,2,0,8
12,78.12,49.75,44.17,26.94,6.5,695.55,COCONUT,0.23111965743982923,39318.7,1,52.6,2,0,9
12,78.12,49.75,44.17,21.73,6.5,1012.07,COCONUT,0.23111965743982923,39318.7,1,63.71,2,0,10
12,78.12,49.75,44.17,28.53,6.5,905.0,COCONUT,0.23111965743982923,39318.7,1,54.34,2,0,11
12,78.12,49.75,44.17,21.4,6.5,666.23,COCONUT,0.23111965743982923,39318.7,1,40.83,2,0,12
12,78.12,49.75,44.17,24.01,6.5,683.52,COCONUT,0.23111965743982923,39318.7,1,43.88,2,0,13
12,78.12,49.75,44.17,20.75,6.5,843.81,COCONUT,0.23111965743982923,39318.7,1,51.62,2,0,0
12,78.12,49.75,44.17,25.45,6.5,793.47,COCONUT,0.23111965743982923,39318.7,1,66.39,2,0,1
12,78.12,49.75,44.17,24.6,6.5,1042.85,COTTON,0.158901946092745,416127.93,1,77.47,1,0,2
12,78.12,49.75,44.17,22.87,6.5,1151.23,COTTON,0.158901946092745,416127.93,1,59.84,1,0,3
12,78.12,49.75,44.17,23.54,6.5,751.18,COTTON,0.158901946092745,416127.93,1,49.84,1,0,4
12,78.12,49.75,44.17,20.29,6.5,1063.91,COTTON,0.158901946092745,416127.93,1,63.28,1,0,5
12,78.12,49.75,44.17,33.42,6.5,579.41,GRAPES,0.03771284612374272,18.0,4,52.51,2,0,6
12,78.12,49.75,44.17,15.42,6.5,544.13,GRAPES,0.03771284612374272,18.0,4,51.27,2,0,7
12,78.12,49.75,44.17,27.41,6.5,730.79,GRAPES,0.03771284612374272,18.0,4,50.5,2,0,8
12,78.12,49.75,44.17,30.37,6.5,531.99,GRAPES,0.03771284612374272,18.0,4,49.23,2,0,9
12,78.12,49.75,44.17,32.24,6.5,740.98,GRAPES,0.03771284612374272,18.0,4,46.3,2,0,10
12,78.12,49.75,44.17,32.99,6.5,840.25,GRAPES,0.03771284612374272,18.0,4,45.19,2,0,11
